
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:17,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:18,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:19,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:20,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:21,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:22,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:23,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:25:24,18/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:06,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:06,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:07,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:07,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:08,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:08,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:08,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:09,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:16,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:17,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:17,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:17,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:27,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:28,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:29,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:30,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:26:31,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:35,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:36,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:37,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:39,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:40,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:41,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:42,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:43,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:27:43,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:11,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:12,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:13,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:13,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:13,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:13,20/02/2023,Present
('2',),('5',), ('FDSFDSV',),('Computer',) ,10:30:13,20/02/2023,Present
